state	count	event type	study population	race	year
West North Central	0	Incidence	18380424	All Races	1999
West North Central	39166	Mortality	19130836	All Races	1999
West North Central	0	Incidence	18519568	All Races	2000
West North Central	39355	Mortality	19275412	All Races	2000
West North Central	0	Incidence	18735905	All Races	2001
West North Central	39554	Mortality	19374967	All Races	2001
West North Central	98244	Incidence	19468009	All Races	2002
West North Central	39655	Mortality	19468009	All Races	2002
West North Central	97924	Incidence	19569167	All Races	2003
West North Central	39646	Mortality	19569167	All Races	2003
West North Central	99326	Incidence	19687933	All Races	2004
West North Central	39284	Mortality	19687933	All Races	2004
West North Central	101635	Incidence	19802730	All Races	2005
West North Central	39390	Mortality	19802730	All Races	2005
West North Central	103336	Incidence	19956982	All Races	2006
West North Central	39687	Mortality	19956982	All Races	2006
West North Central	106035	Incidence	20105697	All Races	2007
West North Central	39693	Mortality	20105697	All Races	2007
West North Central	533327	Incidence	101924697	All Races	2009
West North Central	199403	Mortality	101241163	All Races	2009
West North Central	106019	Incidence	20248815	All Races	2008
West North Central	39986	Mortality	20248815	All Races	2008
West North Central	106942	Incidence	20392583	All Races	2009
West North Central	39702	Mortality	20392583	All Races	2009
West North Central	106236	Incidence	20536269	All Races	2010
West North Central	40335	Mortality	20537086	All Races	2010
West North Central	108095	Incidence	20641333	All Races	2011
West North Central	40335	Mortality	20537086	All Races	2011
West North Central	0	Incidence	1130720	Black	1999
West North Central	1856	Mortality	1135469	Black	1999
West North Central	0	Incidence	1167991	Black	2000
West North Central	1823	Mortality	1174176	Black	2000
West North Central	0	Incidence	1196478	Black	2001
West North Central	1894	Mortality	1201954	Black	2001
West North Central	4039	Incidence	1228391	Black	2002
West North Central	1858	Mortality	1228391	Black	2002
West North Central	4057	Incidence	1254661	Black	2003
West North Central	1894	Mortality	1254661	Black	2003
West North Central	4163	Incidence	1283868	Black	2004
West North Central	1893	Mortality	1283868	Black	2004
West North Central	4385	Incidence	1313005	Black	2005
West North Central	1917	Mortality	1313005	Black	2005
West North Central	0	Incidence	1349043	Black	2006
West North Central	1950	Mortality	1349043	Black	2006
West North Central	4510	Incidence	1382217	Black	2007
West North Central	1931	Mortality	1382217	Black	2007
West North Central	0	Incidence	7217149	Black	2009
West North Central	9691	Mortality	7067573	Black	2009
West North Central	4844	Incidence	1415066	Black	2008
West North Central	1849	Mortality	1415066	Black	2008
West North Central	0	Incidence	1446175	Black	2009
West North Central	1916	Mortality	1446175	Black	2009
West North Central	0	Incidence	1474891	Black	2010
West North Central	2045	Mortality	1475072	Black	2010
West North Central	5052	Incidence	1498800	Black	2011
West North Central	2045	Mortality	1475072	Black	2011
West North Central	0	Incidence	575670	Hispanic	1999
West North Central	262	Mortality	583862	Hispanic	1999
West North Central	0	Incidence	642546	Hispanic	2000
West North Central	265	Mortality	653541	Hispanic	2000
West North Central	0	Incidence	693880	Hispanic	2001
West North Central	275	Mortality	702257	Hispanic	2001
West North Central	1019	Incidence	747891	Hispanic	2002
West North Central	254	Mortality	747891	Hispanic	2002
West North Central	1076	Incidence	793147	Hispanic	2003
West North Central	286	Mortality	793147	Hispanic	2003
West North Central	1174	Incidence	837635	Hispanic	2004
West North Central	281	Mortality	837635	Hispanic	2004
West North Central	1264	Incidence	884312	Hispanic	2005
West North Central	340	Mortality	884312	Hispanic	2005
West North Central	1228	Incidence	933738	Hispanic	2006
West North Central	321	Mortality	933738	Hispanic	2006
West North Central	1415	Incidence	982375	Hispanic	2007
West North Central	320	Mortality	982375	Hispanic	2007
West North Central	0	Incidence	5374748	Hispanic	2009
West North Central	1619	Mortality	5152893	Hispanic	2009
West North Central	1455	Incidence	1031649	Hispanic	2008
West North Central	311	Mortality	1031649	Hispanic	2008
West North Central	1521	Incidence	1080264	Hispanic	2009
West North Central	324	Mortality	1080264	Hispanic	2009
West North Central	1512	Incidence	1123807	Hispanic	2010
West North Central	343	Mortality	1124867	Hispanic	2010
West North Central	1645	Incidence	1156653	Hispanic	2011
West North Central	343	Mortality	1124867	Hispanic	2011
West North Central	0	Incidence	16751283	White	1999
West North Central	36954	Mortality	17429480	White	1999
West North Central	0	Incidence	16811753	White	2000
West North Central	37136	Mortality	17490936	White	2000
West North Central	0	Incidence	16944088	White	2001
West North Central	37216	Mortality	17539797	White	2001
West North Central	92040	Incidence	17582599	White	2002
West North Central	37356	Mortality	17582599	White	2002
West North Central	91597	Incidence	17634141	White	2003
West North Central	37313	Mortality	17634141	White	2003
West North Central	92996	Incidence	17699221	White	2004
